plugin_agiledashboard	descriptor_description	Dashboard agile
plugin_agiledashboard	descriptor_name	Agile Dashboard

plugin_agiledashboard	service_lbl_key	Agile Dashboard
plugin_agiledashboard	service_desc_key	Dashboard agile

plugin_agiledashboard	Admin	Administration du dashboard agile
plugin_agiledashboard	AdminScrum	Administration Scrum du dashboard agile
plugin_agiledashboard	AdminKanban	Administration Kanban du dashboard agile
plugin_agiledashboard	AdminAdditionalPane	Administration du dashboard agile
plugin_agiledashboard	cannot_create_planning	Vous ne pouvez plus créer de planning soit:
plugin_agiledashboard	cannot_create_planning_no_trackers	parce qu'il n'y a pas de trackers
plugin_agiledashboard	cannot_create_planning_hierarchy	ou alors tous les trackers "planning" potentiels ($1) sont déjà utilisés par une configuration (ci-dessous).
plugin_agiledashboard	cannot_create_planning_config	Les trackers "planning" potentiels sont déterminés à partir de la configuration de $1 et de sa <a href="$2">hiérarchie</a>.
plugin_agiledashboard	planning_out_of_hierarchy	Ce planning n'appartient pas à la hierarchie du planning racine ($1). Cette configuration n'est pas supportée. Vous devriez supprimer ce planning.
plugin_agiledashboard	planning_destination_help	Utiliser la flèche gauche d'un élément pour le déplacer dans le backlog ou les flèches haut/bas pour prioriser les éléments entre eux.
plugin_agiledashboard	planning_title	Plannings
plugin_agiledashboard	planning_create	Créer un nouveau planning
plugin_agiledashboard	planning_edit	Éditer
plugin_agiledashboard	planning_editing	Éditer le planning :
plugin_agiledashboard	planning_name	Nom
plugin_agiledashboard	planning_backlog_title	Titre du backlog
plugin_agiledashboard	planning_priority_change_permission	Qui peut prioriser les éléments ?
plugin_agiledashboard	planning_plan_title	Titre du plan
plugin_agiledashboard	planning-allows-assignment	Ce planning permet l'association de $1 à $2
plugin_agiledashboard	planning_all_fields_mandatory	Le nom du planning, le tracker de backlog et le tracker de plan sont obligatoires.
plugin_agiledashboard	planning_index	Plannings
plugin_agiledashboard	planning_new	Nouveau Planning
plugin_agiledashboard	planning_show	Vue du Planning
plugin_agiledashboard	kanban_show	Kanban
plugin_agiledashboard	planning_artifact_new	Nouveau
plugin_agiledashboard	planning_invalidconf_deletedtracker	La configuration $1 est invalide. Le tracker $2 a été supprimé. Merci de mettre à jour votre configuration de planning.
plugin_agiledashboard	create_new_item_to_plan	Créer un(e) nouveau(lle) $1
plugin_agiledashboard	edit_item_dropdown	Éditer $1
plugin_agiledashboard	edit_item	Éditer
plugin_agiledashboard	add_subitem	Ajouter un(e) nouveau(lle) $1
plugin_agiledashboard	backlog_add	Ajouter
plugin_agiledashboard	planning_pane_title	Backlog/Planning
plugin_agiledashboard	content_pane_title	Content
plugin_agiledashboard	planning	Planning
plugin_agiledashboard	cardwall	Cardwall
plugin_agiledashboard	open	ouverts
plugin_agiledashboard	closed	fermés
plugin_agiledashboard	no_milestone	Il n'y a aucun jalon pour cette période
plugin_agiledashboard	project_backlog	Backlog de $1
plugin_agiledashboard	past	Terminé
plugin_agiledashboard	now	En cours
plugin_agiledashboard	future	À venir
plugin_agiledashboard	milestone_planning_pane_title	Planification de $1
plugin_agiledashboard	access_to_planning	Accéder au planning
plugin_agiledashboard	backlog_destination_help	Utiliser la flèche droite d'un élément pour le déplacer vers le milestone courant ou les flèches haut/bas pour prioriser les éléments entre eux.
plugin_agiledashboard	export_template	Exporter la configuration
plugin_agiledashboard	import_template	Importer une configuration à partir d'un fichier
plugin_agiledashboard	btn_import	Importer
plugin_agiledashboard	import_instructions	Il est possible d'importer une configuration entière de l'Agile Dashboard à partir d'un fichier XML. Tuleap fournit une <a href="$1">configuration standard</a>. Il est également possible d'exporter la configuration d'un projet existantet de la réutiliser ici.
plugin_agiledashboard	export_failed	Impossible d'exporter la configuration
